"","length_2d","length_3d","moving_time","stopped_time","moving_distance","stopped_distance","max_speed","ave_speed","uphillnorm","downhillnorm","maxe","mine","sport"
"5808",138.679217942,138.850939678,9795,1737,138728.951378,121.988299797,27.6744595571,14.1632415904,6.02325288816e-06,6.99672246784e-06,344,36,"sl"
"5813",2.30082240827,2.3027949893,807,0,2302.7949893,0,3.07481843881,2.85352538947,5.82400447415e-06,7.5625132724e-06,35,24,"sl"
"5814",17.586057892,17.6070028575,1791,0,17607.0028575,0,11.2106382532,9.83082236599,8.29008984818e-06,8.35263939776e-06,7.6,-16.9,"sl"
"5823",12.6084174043,12.6244785802,2742,444,12592.5767868,31.8701487334,8.43727553848,4.5924787698,1.09545865727e-05,8.48004920615e-06,56.9,-2.1,"sl"
"5830",13.9292910415,14.1049135453,4392,153,14076.9521864,22.4720956832,4.0008445047,3.20513483297,2.16988789378e-05,2.12537737288e-05,15.7,0,"sl"
"5879",9.25049159708,9.73112313288,7691,288,9680.06724945,51.0558834371,2.3512884774,1.25862270829,6.43641468944e-05,6.42560445315e-05,65,24,"sl"
"5896",29.728343556,30.8122530047,12060,9778,29703.3890141,1108.86399059,6.87917470088,2.46296757994,3.33513368523e-05,3.45454834395e-05,2.9,-418,"sl"
"5932",38.9936271999,39.2939067309,11194,2460,39193.2802171,100.02282229,3.96570419214,3.50127570279,2.50251148732e-05,2.44480975087e-05,22.5,-12.7,"sl"
"5933",6.46928277806,6.5482795397,3764,24,6541.98487039,6.29466930667,2.59644230335,1.73804061381,2.2147741089e-05,2.29206242928e-05,879,864,"sl"
"5950",42.4158881563,42.5076309842,9940,40,42500.2865921,7.34439209221,8.34275616854,4.27568275575,4.30593364748e-06,4.43088682494e-06,51.1,-14.8,"sl"
"5963",6.29527231519,6.29670316076,3843,24,6290.86215402,5.8410067453,2.47019562242,1.63696647255,5.84883356216e-06,6.45246114326e-06,24.2,13.3,"sl"
"5968",19.9417145854,19.9951555786,8994,4608,19679.9886211,315.16695752,2.92589334691,2.18812415178,2.84629487384e-06,2.36489193534e-06,3,-31.1,"sl"
"5970",3.65133557387,3.65704214207,678,0,3657.04214207,0,7.21370516393,5.39386746618,1.78236151357e-05,1.73032575949e-05,52.1,38.2,"sl"
"5971",24.6780229035,24.7500763552,8393,10325,24378.795158,367.288333717,4.14829465176,2.9046580672,1.7319053543e-05,1.62249626547e-05,45,-20,"sl"
"5974",4.49473037487,4.55633389987,1474,22191,4511.3117634,45.0221364722,7.21421497027,3.060591427,5.14380131214e-06,5.76675302815e-06,17.4,-3.2,"sl"
"5978",21.1717654367,21.4755585612,8509,17199,20325.4570021,1150.10155917,4.70751317144,2.38870102269,3.0091019188e-05,3.13426861819e-05,40.9,-1.7,"sl"
"5986",80.9803935512,81.0372683975,9853,3035,80798.742826,237.945363911,15.1116500858,8.20042046341,1.12607504114e-05,1.15694671131e-05,47,-16.7,"sl"
"6032",2.50145458888,2.5047372712,2928,0,2504.7372712,0,1.28093647193,0.855443057105,1.40278381051e-05,1.4347652026e-05,5.7,-7.9,"sl"
"6047",40.2800039385,40.3707302512,2928,0,40356.1581666,14.5720846677,17.4169733956,13.7828409039,1.70682704264e-05,1.63309318689e-05,93.5,26.6,"sl"
"6049",18.0142285046,18.276875717,6968,0,18274.6425874,0,3.39796302755,2.62265249532,2.56097561925e-05,2.6658926852e-05,20.8,0,"sl"
"6081",41.5769156455,41.6478734802,3243,414,41599.3168127,48.5382996351,27.5666871997,12.8274180736,7.89789225348e-06,7.59002910872e-06,22.6,-6.2,"sl"
"6082",108.855919882,109.751309901,22760,4687,109124.117663,610.467949213,6.64681766964,4.79455701506,3.63508020904e-05,3.61946323569e-05,126,-121,"sl"
"6099",28.0350183619,28.038177963,13314,203,28001.7491938,36.4287691805,2.90215671373,2.1031808017,2.17371000843e-06,2.23791542385e-06,21.2,2.8,"sl"
"6101",54.6875520187,55.0882184701,18818,858,55067.6749413,19.3729646208,3.64202417203,2.92632984065,2.58757239585e-05,2.59927524186e-05,27.8,-25.7,"sl"
"6102",57.3085565615,57.6337689271,21233,42,57623.0649659,10.7039611826,3.22888050806,2.71384472123,2.00109733835e-05,2.00633215873e-05,64,32,"sl"
"6139",20.6829473258,20.8923868367,5481,0,20889.1566844,0,4.55816327213,3.81119443248,3.16893907661e-05,3.11623865713e-05,18.5,-17.1,"sl"
"6149",15.373537072,20.8868264805,8692,2871,20594.7888403,292.037640194,13.0003045116,2.3693958629,0.000122801278011,0.000122866324851,39.1,-131.1,"sl"
"6166",35.1696068505,35.1700465384,4220,0,35169.8933042,0,10.4139696933,8.33409793939,1.42168208512e-07,2.84336417023e-07,13,0,"sl"
"6174",10.5857585619,10.5914431469,4254,202,10590.3134121,1.12973477153,2.99495575038,2.48949539541,9.05745199452e-06,7.56488063956e-06,59.8,42,"sl"
"6194",2.46791029824,2.46968780648,560,0,2469.68780648,0,7.24727835556,4.41015679729,9.68430660425e-06,9.68430660425e-06,608,589,"sl"
"6239",10.7081278449,10.7194650608,1027,41,10717.4650608,2,14.8795254691,10.4357011303,1.18984384428e-05,1.05443268548e-05,58,27,"sl"
"6250",12.6956895065,12.7961025007,5997,56,12762.4855736,33.6169270323,2.96785482653,2.12814500144,2.00430232536e-05,1.85149455553e-05,863.4,836.9,"sl"
"6270",22.603699287,22.6793059503,10333,1244,22533.4469921,145.858958178,3.32811246179,2.18072650654,9.26662478297e-06,9.05427016176e-06,14.6,-1.3,"sl"
"6303",26.2142596436,26.4105497346,12202,5959,26365.3053839,41.056731072,2.78446713795,2.16073638616,2.38232934475e-05,2.38538111891e-05,14.7,-15.3,"sl"
"6325",44.0994734501,44.1822323704,5166,5790,44083.7203914,98.5119790297,17.7091055512,8.53343406725,8.96609344888e-06,8.19510918671e-06,791,749,"sl"
"6327",28.3577054202,28.376932301,10180,900,28208.7520122,163.496455505,4.04687187376,2.7709972507,4.26339149126e-06,4.19286392317e-06,11,0,"sl"
"6348",36.8597502292,37.0710136243,12089,1608,37005.2725723,65.7410519862,4.68263970856,3.06106978016,2.07353548314e-05,2.08710041499e-05,24,-17,"sl"
"6391",12.9868674341,13.1705277805,6690,1815,13031.5262126,132.686897899,2.92130057937,1.94791124255,9.89769092913e-06,1.04982976605e-05,108,-2,"sl"
"6396",7.22040616092,7.33046668085,2867,59,7319.45752767,11.0091531783,3.30292450515,2.55300227683,2.57353943613e-05,2.51814089052e-05,68.5,7.6,"sl"
"6418",27.6957041549,27.8156149294,9842,720,27808.1365213,7.47840811091,3.25634745583,2.82545585463,1.86057735567e-05,1.82086000478e-05,65,37,"sl"
"6422",30.5931590331,30.9065762718,5302,3569,30858.5054488,47.2420493411,7.37532352239,5.82016323062,3.52650734379e-05,3.30227420747e-05,114.3,-45.5,"sl"
"6455",2.5869427555,2.60813917312,556,373,2566.65485777,41.4843153527,11.8247020019,4.61628571542,1.81295082392e-05,1.54236114871e-05,52,36,"sl"
"6473",11.6228287414,11.7063462322,5274,0,11706.3462322,0,2.87298044298,2.21963333943,1.84412938338e-05,1.90177455865e-05,871.4,856.8,"sl"
"6479",13.6042398223,13.6896967253,5841,571,13656.6322568,33.0644684663,2.90913588957,2.3380640741,2.13389357872e-05,2.14859487791e-05,60,38,"sl"
"6482",16.6697672577,17.07828826,7271,5809,16733.3656073,227.6779148,3.77235084652,2.30138434979,3.06596962092e-05,3.01617888376e-05,21.1,0,"sl"
"6485",4.76585226403,4.82971805995,2832,180,4814.17021086,15.0308128649,2.06132890002,1.69991885977,3.29909513114e-05,3.00533864806e-05,9.5,-13.6,"sl"
"6491",11.0193354758,11.0479059745,4294,1681,10982.1965931,65.7093814225,4.29919805715,2.55756790711,1.08482040739e-05,1.09026538183e-05,65.9,48.6,"sl"
"6507",21.6186723933,21.8610923165,16531,2553,21675.0094829,186.082833691,3.1144954924,1.31117352144,3.21758888495e-05,3.10657374228e-05,18,-25,"sl"
"6514",8.25061114891,8.36231240117,4535,85,8346.43349333,15.8789078394,3.54212612051,1.84044839985,3.32581423421e-05,3.31369391995e-05,9,-38,"sl"
"6518",7.94732748482,8.32689129872,4645,101,8316.68789008,10.2034086432,2.14740041845,1.79046025621,3.54710436355e-06,0.000101718470963,782.7,-8.5,"sl"
"6546",6.60981596642,6.64390955683,2505,303,6625.1181903,18.7913665273,3.61248961455,2.6447577606,1.86086875376e-05,1.95164283931e-05,64,51,"sl"
"6552",10.1786311507,10.1927112046,993,0,10192.7058784,0,12.78356574,10.2645577829,1.13178283302e-05,1.17402819918e-05,12.8,-12.3,"sl"
"6581",42.8489223737,43.2610781636,6060,6870,42674.2528669,586.825296651,15.6313363294,7.04195591864,1.74128066394e-05,1.73264567432e-05,54.8,3.6,"sl"
"6592",98.5633391057,99.2959263434,29479,1062,99231.5339528,46.8561131107,4.05158622864,3.3661770736,1.71470448884e-05,1.71277679441e-05,17.2,0,"sl"
"6596",17.9387116014,18.0713731,9612,852,17988.4448251,80.5152085269,2.90345090222,1.87145701468,1.24100328355e-05,1.24100328355e-05,19.1,0,"sl"
"6616",9.0867178347,9.10676466726,748,710,9074.10686487,32.6336510496,17.4189345165,12.1311589102,1.06441073399e-05,1.04680261598e-05,18.5,-4.8,"sl"
"6617",21.5250004491,21.727665832,9501,222,21698.2678961,29.3979359484,3.75894671856,2.28378780087,2.6815330451e-05,2.66759576316e-05,14,-22,"sl"
"6620",20.3730391562,20.5312711088,11636,381,20494.4252639,36.8458448539,2.79084740746,1.76129471158,2.42084647371e-05,2.39139578668e-05,65,35,"sl"
"6635",10.8207808979,11.0003646751,5223,1926,10901.202395,99.1622800223,5.11632105711,2.08715343577,2.91938264883e-05,2.95634855765e-05,82,35,"sl"
"6669",26.9666114319,27.2804260166,11661,0,27280.4260166,0,3.63241505002,2.33945853843,3.10383824869e-05,3.08900509099e-05,30,-23,"sl"
"6670",4.88583314976,4.8892701698,712,3,4888.74480846,0.522390437072,9.72049255961,6.86621461862,9.18369469949e-06,6.17499596799e-06,14.3,-9,"sl"
"6672",27.0956724462,27.6483763819,6648,9864,27294.6066163,353.669703465,13.8095250138,4.1056869158,3.17401238779e-05,3.04816203266e-05,57.5,-17.5,"sl"
"6674",8.40066055677,8.50863833605,3640,395,8466.515674,42.1226620517,3.37202923157,2.32596584451,4.92818388747e-05,4.92818388747e-05,134,-39,"sl"
"6688",10.3004110249,10.311119552,2085,427,10272.8694953,38.2500567008,6.55627501843,4.92703572915,8.66179027075e-06,8.94333243377e-06,11.2,-10,"sl"
"6690",19.9541681275,19.9875906822,10083,1562,19690.6880185,281.125543141,5.79009631944,1.95286006332,4.8511167883e-06,4.01921039691e-06,1.2,-20.6,"sl"
"6695",43.6974035927,43.8690005192,5280,660,43738.7789344,122.73622813,12.9087208293,8.28385964666,1.96670723966e-05,1.98043803258e-05,96,-68,"sl"
"6697",26.6465488249,26.869634732,6797,3783,26273.6673995,595.967332476,13.0526514971,3.86547997639,1.5596766498e-05,1.46960870082e-05,20,-10,"sl"
"6703",12.0291209039,12.5481706643,7030,4251,12384.1422708,163.304128547,3.91534192412,1.76161340979,5.82386697744e-05,5.50131639116e-05,67.2,-35.3,"sl"
"6704",6.35108993848,6.36433102177,3947,1011,6337.67565316,26.6553686019,2.93945633161,1.60569436361,8.54971359656e-06,9.9667931982e-06,61,47,"sl"
"6706",22.8895544641,22.8926230135,11966,901,22876.9213823,15.5746338162,2.79719541898,1.91182695824,1.41549282013e-06,1.41549282013e-06,21,0,"sl"
"6716",55.9104981815,56.0042735246,21845,3190,55750.2038668,254.069657784,3.9473832428,2.55208074465,2.95615323375e-06,2.82737598736e-06,13.1,-6.1,"sl"
"6729",18.9111842944,20.0460954327,8245,4599,19798.0999709,247.995461809,3.6555175235,2.40122498131,5.72967817949e-05,5.72068879007e-05,811.1,732.4,"sl"
"6742",15.3936121079,15.4937752323,3358,282,15459.0454243,34.7298079496,7.17115478142,4.60364664215,2.18857015259e-05,2.48739540347e-05,252,180,"sl"
"6759",2.55651983956,2.77592228008,3653,1941,2526.33045684,249.591823235,1.28327591802,0.691576911262,6.75253903093e-05,6.52566811406e-05,840.5,821.3,"sl"
"6760",6.30536022449,6.31318585202,2884,366,6290.89718062,22.2886713968,5.07569921741,2.18130970202,1.02611108163e-05,1.0356267949e-05,55,33,"sl"
"6762",16.1464929045,16.1756526801,6229,95,16155.0301597,14.8666065376,3.57634122859,2.59351904956,1.37862755285e-05,1.44675380209e-05,14,-35,"sl"
"6763",4.10170038749,4.20039878107,4289,2554,3629.48951385,570.909267221,6.05199493868,0.846232108615,3.78867263133e-05,3.66677196752e-05,50,33,"sl"
"6765",11.3314440302,11.4097825673,5072,27,11404.1366596,5.64590765822,2.79708018585,2.24844965687,1.91987887352e-05,1.92164387363e-05,877.3,865.9,"sl"
"6782",11.3954302922,11.398458461,2875,570,11391.8703441,6.58811688091,4.67658296824,3.96238968492,5.53467472336e-06,4.38509110395e-06,42.3,22.5,"sl"
"6784",20.7333889368,20.7559071416,6144,211,20733.3902069,22.5169346201,5.13563077496,3.37457522899,8.46219595528e-06,8.36573319147e-06,55,44.4,"sl"
"6797",8.59007137899,8.59419976569,3298,0,8594.19976569,0,3.97345302747,2.6058822819,6.9207806754e-06,7.24673838593e-06,53.9,38.3,"sl"
"6804",95.6645547698,96.0791182134,29774,3029,96046.0756333,33.0425800801,3.96444376722,3.22583716106,1.79293156606e-05,1.7866596506e-05,61,33,"sl"
"6816",18.140003238,18.1776005763,7601,565,18160.4857706,17.1148056493,3.26740885964,2.38922322992,1.05016519292e-05,1.02811448021e-05,61,47,"sl"
"6820",25.4414756351,25.9306976705,11400,2319,25642.0064858,280.469750816,3.51000118148,2.24929881454,3.74589121193e-05,3.82843359391e-05,27.1,-20.2,"sl"
"6828",50.9822373782,51.1983195211,18839,4170,50895.7988171,297.425933421,6.61143468679,2.70161891911,1.35017613074e-05,1.35135301122e-05,17,-9.6,"sl"
"6844",37.5404319004,37.5404348826,3680,0,37540.4319004,0,12.2216187332,10.2012043208,0,2.66379460591e-08,1,0,"sl"
"6853",6.00599764943,6.11373906963,1454,540,6081.44730016,32.139481407,7.91021620415,4.18256348016,3.00516268129e-05,2.92191256546e-05,21.8,-28.1,"sl"
"6858",27.3130907629,27.5409457944,16807,1622,27337.7251745,203.220619812,14.2925122954,1.62656780952,2.45303618626e-05,2.26631253626e-05,862,776,"sl"
"6867",28.2572573114,28.2947043708,7024,3712,28123.5005229,168.350477218,7.02665737537,4.00391522251,9.00299690083e-06,8.57832723569e-06,11,-16,"sl"
"6874",13.0786133553,13.0786133553,1640,0,13078.6133553,0,11.087092126,7.97476424104,0,0,0,0,"sl"
"6887",180.865843258,181.474307498,21362,14635,180604.012859,861.785684882,13.7178610983,8.45445243231,1.29352782032e-05,1.29103978835e-05,12.7,-36.2,"sl"
"6899",54.7868264227,55.1601731907,21179,10952,54956.5556812,199.324744422,4.01805402128,2.59486074324,2.30079032188e-05,2.31137680841e-05,20,-11.5,"sl"
"6916",14.4429748264,14.5631399343,5983,90,14551.3987473,11.7411869523,2.8354735118,2.43212414296,2.66814838793e-05,2.57121544878e-05,853.1,817.4,"sl"
"6933",3.61166031129,3.61269749715,699,0,3612.69749715,0,5.39350305556,5.16837982425,7.75266708014e-06,6.00831698711e-06,62.8,54,"sl"
"6944",17.6122898447,17.625364219,4413,1000,17542.9599793,82.3215067831,4.23074422192,3.97529118045,4.19025581857e-06,6.00716891064e-06,23,-13,"sl"
"6956",38.8105462023,38.8789084223,10059,4194,38588.3828391,290.525583194,7.33063983959,3.83620467632,1.50585358153e-05,1.58263683484e-05,39.2,-30,"sl"
"6957",4.77652148783,4.79125957191,791,16473,2677.89622323,2111.54096995,12.4407786029,3.38545666654,9.67231072187e-06,8.62552384721e-06,1,-11,"sl"
"6978",7.00630525303,7.00835131326,1628,63,6998.71926063,9.17500542312,5.83832305905,4.29896760481,1.5700143803e-06,1.42728580027e-06,3,-2,"sl"
"6987",23.5197544288,23.6096628706,3128,624,23529.9681659,79.4522574467,10.0879418383,7.52236833949,1.63675178313e-05,1.59763572846e-05,9.6,-28.2,"sl"
"6993",16.7479948103,16.7480031032,1660,0,16747.9948103,0,12.5984176495,10.0891535002,0,1.19417280854e-07,2,0,"sl"
"7004",9.80739670417,9.84347306583,4198,1188,9755.37830991,88.0947559205,4.12622001259,2.32381570031,3.31382536878e-06,2.03927715002e-06,8.3,-19.1,"sl"
"7041",17.1327728377,17.1335306213,9480,3100,16692.7484005,440.05784366,3.1052425455,1.76083843887,1.51755937269e-07,1.51755937269e-07,4,0,"sl"
"7051",7.02521724791,7.22395405668,2910,3071,6773.90540975,450.048646925,7.46541871081,2.32780254631,3.67846275611e-05,3.14894176498e-05,375.8,337.4,"sl"
"7052",5.68822502224,5.7641014263,1377,90,5755.57462523,7.98181785681,6.12966152661,4.17979275616,3.07020202817e-05,3.06492797522e-05,15.6,-13.3,"sl"
"7066",16.1976303144,16.7957950999,12764,2093,16610.3477717,185.447328137,2.27282127478,1.30134344811,4.49263247694e-05,4.58153437012e-05,844.9,808.6,"sl"
"7083",24.3716049568,24.4810094968,10187,205,24445.9903963,35.0191004779,2.91962486743,2.39972419714,2.29447342918e-05,2.28626715798e-05,69,22,"sl"
"7094",85.6727281825,86.2199654848,20621,12209,84991.6760808,1224.23510433,8.40435822259,4.12160787938,1.84383062558e-05,1.80811330847e-05,81.9,-82.4,"sl"
"7105",7.83243790357,7.88091509089,2987,267,7873.46307995,7.45201094716,3.14615564062,2.63590996985,1.95456385208e-05,1.98009868587e-05,883,860.1,"sl"
"7115",18.9599757018,18.9862276378,10282,1075,18978.8999012,7.32773654064,2.62876159277,1.84583737612,9.02427316842e-06,8.86604511754e-06,77,43,"sl"
"7133",24.6909353049,24.7821265533,6560,35,24775.7636877,6.36286558103,3.90413643226,3.77679324507,9.22524793765e-06,8.37554339058e-07,3822.3,3615.2,"sl"
"7166",23.4637166632,23.4648960664,7225,970,23323.4936857,141.402380718,4.68566214179,3.22816521601,9.72991633323e-07,1.29689598782e-06,9.2,0.7,"sl"
"7179",52.833032165,53.7032301479,23094,3874,53075.2001639,628.029984002,3.76608856401,2.29822465419,3.4024168713e-05,3.40052411603e-05,20,-20,"sl"
"7184",75.7384127863,75.8643333556,26724,898,75788.945908,75.3874475425,4.98759885188,2.83598809714,1.21070664972e-05,1.21057461633e-05,67.6,39.4,"sl"
"7196",36.7095665647,37.4900975496,13819,17670,36433.9215652,1048.06080632,3.99498733166,2.63650926733,3.48944463221e-05,3.48590332099e-05,18.8,-15.6,"sl"
"7227",18.7300847343,18.9677665284,8638,627,18873.7580243,88.8194013963,3.39559290877,2.18496851405,3.09192407944e-05,3.01664412102e-05,18.5,-14.3,"sl"
"7231",6.14925741114,6.2572060283,3316,1023,6157.01657451,100.189453782,2.69591121924,1.856760125,3.30446404198e-05,3.22315341103e-05,25,2,"sl"
"7257",168.10921881,173.530933605,15580,0,173319.7605,0,12.3971984524,11.1245032413,2.52056373231e-05,2.51639977268e-05,255,0,"sl"
"7260",20.7464194787,21.7480817707,10737,3622,21489.1016355,258.980135182,5.64732614513,2.00140650419,4.21171470527e-05,4.12495274608e-05,907.7,795.3,"sl"
"7281",114.869151961,114.870194244,9105,1150,114794.759671,75.4345729412,13.6838320393,12.6078813477,4.21958368912e-07,4.29793370605e-07,7.4,-9,"sl"
"7283",16.1796541567,16.1864924408,3188,728,16132.5328641,53.9595767119,6.46231749985,5.06039299375,5.69727876179e-06,4.31900455494e-06,16.8,-5.6,"sl"
"7290",19.5511085734,19.5511085734,7860,2660,19175.1050015,376.003571875,3.54985353199,2.439580789,0,0,0,0,"sl"
"7296",27.0803230656,27.0993497351,4739,83,27081.779212,17.5705230838,10.2792853433,5.71466115468,9.41421560529e-06,9.73917480089e-06,58.2,37.3,"sl"
"7300",12.5625922875,12.5892225388,7063,642,12582.1822063,7.04033251766,2.72922568417,1.78142180466,2.11397451992e-05,2.09327815455e-05,17.5,-17.5,"sl"
"7301",1.38248777164,1.38903112691,264,416,1294.42446536,94.6066615462,0,4.90312297485,4.92590252131e-06,2.10490107739e-06,12.1,0.1,"sl"
"7306",2.21357579227,2.2217022544,235,64,2213.31257977,8.3896746264,22.4957639854,9.41835140329,1.35979080116e-05,5.91802641036e-06,279,259,"sl"
"7317",56.7794058496,57.3030324657,23848,6758,56037.9348901,1265.09757563,3.58700879466,2.34979599506,4.17964923107e-05,4.19197764468e-05,253.1,-292.7,"sl"
"7335",69.2942108475,69.7152711459,14718,17013,68638.008861,1077.2622849,10.4540231198,4.66354184407,1.67761489132e-05,1.64139252917e-05,7.2,-77.7,"sl"
"7369",10.7904079657,10.7908082216,9521,4811,10673.869807,116.538158649,1.81550480541,1.12108705042,7.41399215436e-07,0,8,0,"sl"
"7371",24.1647483842,24.2858149838,10832,2948,24110.9481292,174.866854641,2.76060033449,2.22589993807,1.48232455933e-05,1.3830063309e-05,58,32,"sl"
"7381",3.02168183144,3.05130080161,1582,39,3045.7844785,5.51632311479,5.37319603502,1.92527463875,2.50853677615e-05,2.70710169247e-05,-35,-53,"sl"
"7397",51.6274922322,51.8292750935,7953,8269,51738.8409178,90.4341757165,9.30324690106,6.50557537002,1.9128761776e-05,1.95587652303e-05,78.1,22.4,"sl"
"7405",84.0145399952,84.1968958293,9450,7930,83577.8839959,619.011833348,22.136882703,8.84422052867,9.79354288017e-06,9.50787804166e-06,92,-1,"sl"
"7408",13.6114844205,13.7178965752,5808,1758,13653.278766,64.5956797087,2.88516254527,2.3507711374,2.4549857288e-05,2.43074149578e-05,9.1,-20.5,"sl"
"7409",20.3537457297,21.035275332,14145,10931,19883.5916848,1151.68364721,3.01095748185,1.40569753869,5.13821885115e-05,5.57941528346e-05,52.3,-61.1,"sl"
"7415",59.0058665644,59.4101392878,23072,0,59410.1392878,0,2.89558030062,2.57498870006,4.71851387347e-06,4.16433168949e-06,15,-24.4,"sl"
"7419",37.0028338353,37.2510746135,20167,9668,36926.6950147,317.994318002,2.94858449593,1.83104552064,1.08491690606e-05,1.09194339493e-05,13.9,0,"sl"
"7422",62.596330972,62.72824632,28697,27,62722.1108358,6.13548422603,3.61230477065,2.18566786897,1.14430029505e-05,1.1572403506e-05,60.9,39.5,"sl"
